price,rating,stars,breakfast,month,day_of_week,is_weekend,stay_length,event_count,log_review_count,log_distance,price_vs_city_mean,week_of_year,is_holiday,city_encoded
8995,8.9,4.0,1,4,1,0,1,20,8.691146498539675,0.9932517730102833,0.5962724915867486,17,0,12013.529900332225
4634,8.7,3.0,0,4,1,0,1,20,8.599694412927981,0.4700036292457356,0.3071847388563639,17,0,12013.529900332225
2901,8.3,1.0,0,4,1,0,1,20,6.315358001522335,2.0149030205422647,0.19230533608595415,17,0,12013.529900332225
6577,9.0,4.0,1,4,1,0,1,20,9.86568183780023,0.6931471805599453,0.43598490018521907,17,0,12013.529900332225
4388,8.7,3.0,0,4,1,0,1,20,7.024649030453636,0.5306282510621704,0.290877564545042,17,0,12013.529900332225
5484,8.3,3.0,0,4,1,0,1,20,9.013108202446475,0.3001045924503381,0.3635306663548337,17,0,12013.529900332225
2803,9.0,4.0,0,4,1,0,1,20,6.317164686747284,2.174751721484161,0.18580898209201294,17,0,12013.529900332225
5221,7.9,3.0,0,4,1,0,1,20,7.5485559791698735,0.4054651081081644,0.34609657349354245,17,0,12013.529900332225
3900,8.3,2.0,0,4,1,0,1,20,7.521859252201629,0.37156355643248307,0.25852837322827343,17,0,12013.529900332225
3900,9.0,2.0,0,4,1,0,1,20,7.491087593534876,0.3001045924503381,0.25852837322827343,17,0,12013.529900332225
4875,9.0,3.0,0,4,1,0,1,20,5.786897381366708,1.1314021114911006,0.3231604665353418,17,0,12013.529900332225
1845,7.4,1.0,0,4,1,0,1,20,7.789868559054706,0.22314355131420976,0.12230380733491397,17,0,12013.529900332225
8995,8.9,4.0,1,4,1,0,1,20,8.691146498539675,0.9932517730102833,0.5962724915867486,17,0,12013.529900332225
4634,8.7,3.0,0,4,1,0,1,20,8.599694412927981,0.4700036292457356,0.3071847388563639,17,0,12013.529900332225
2901,8.3,1.0,0,4,1,0,1,20,6.315358001522335,2.0149030205422647,0.19230533608595415,17,0,12013.529900332225
6577,9.0,4.0,1,4,1,0,1,20,9.86568183780023,0.6931471805599453,0.43598490018521907,17,0,12013.529900332225
4388,8.7,3.0,0,4,1,0,1,20,7.024649030453636,0.5306282510621704,0.290877564545042,17,0,12013.529900332225
5484,8.3,3.0,0,4,1,0,1,20,9.013108202446475,0.3001045924503381,0.3635306663548337,17,0,12013.529900332225
2803,9.0,4.0,0,4,1,0,1,20,6.317164686747284,2.174751721484161,0.18580898209201294,17,0,12013.529900332225
5221,7.9,3.0,0,4,1,0,1,20,7.5485559791698735,0.4054651081081644,0.34609657349354245,17,0,12013.529900332225
3900,8.3,2.0,0,4,1,0,1,20,7.521859252201629,0.37156355643248307,0.25852837322827343,17,0,12013.529900332225
3900,9.0,2.0,0,4,1,0,1,20,7.491087593534876,0.3001045924503381,0.25852837322827343,17,0,12013.529900332225
4875,9.0,3.0,0,4,1,0,1,20,5.786897381366708,1.1314021114911006,0.3231604665353418,17,0,12013.529900332225
1845,7.4,1.0,0,4,1,0,1,20,7.789868559054706,0.22314355131420976,0.12230380733491397,17,0,12013.529900332225
8995,8.9,4.0,1,4,1,0,1,20,8.691146498539675,0.9932517730102833,0.5962724915867486,17,0,12013.529900332225
4634,8.7,3.0,0,4,1,0,1,20,8.599694412927981,0.4700036292457356,0.3071847388563639,17,0,12013.529900332225
2901,8.3,1.0,0,4,1,0,1,20,6.315358001522335,2.0149030205422647,0.19230533608595415,17,0,12013.529900332225
6577,9.0,4.0,1,4,1,0,1,20,9.86568183780023,0.6931471805599453,0.43598490018521907,17,0,12013.529900332225
4388,8.7,3.0,0,4,1,0,1,20,7.024649030453636,0.5306282510621704,0.290877564545042,17,0,12013.529900332225
5484,8.3,3.0,0,4,1,0,1,20,9.013108202446475,0.3001045924503381,0.3635306663548337,17,0,12013.529900332225
2803,9.0,4.0,0,4,1,0,1,20,6.317164686747284,2.174751721484161,0.18580898209201294,17,0,12013.529900332225
5221,7.9,3.0,0,4,1,0,1,20,7.5485559791698735,0.4054651081081644,0.34609657349354245,17,0,12013.529900332225
3900,8.3,2.0,0,4,1,0,1,20,7.521859252201629,0.37156355643248307,0.25852837322827343,17,0,12013.529900332225
3900,9.0,2.0,0,4,1,0,1,20,7.491087593534876,0.3001045924503381,0.25852837322827343,17,0,12013.529900332225
9750,9.0,3.0,0,4,1,0,2,31,5.786897381366708,1.1314021114911006,0.6463209330706836,17,0,12013.529900332225
13153,9.0,4.0,1,4,1,0,2,31,9.86568183780023,0.6931471805599453,0.8719035110439693,17,0,12013.529900332225
9496,8.7,3.0,0,4,1,0,2,31,8.599694412927981,0.4700036292457356,0.6294834441476114,17,0,12013.529900332225
7800,8.3,2.0,0,4,1,0,2,31,7.521859252201629,0.37156355643248307,0.5170567464565469,17,0,12013.529900332225
7800,9.0,2.0,0,4,1,0,2,31,7.491087593534876,0.3001045924503381,0.5170567464565469,17,0,12013.529900332225
4001,7.4,1.0,0,4,1,0,2,31,7.789868559054706,0.22314355131420976,0.26522359520162103,17,0,12013.529900332225
5801,8.1,2.0,0,4,1,0,2,31,8.611593866837723,0.0295588022415444,0.3845443828454395,17,0,12013.529900332225
6045,9.0,4.0,0,4,1,0,2,31,6.317164686747284,2.174751721484161,0.4007189785038238,17,0,12013.529900332225
14565,8.7,4.0,0,4,1,0,2,31,8.93748122841604,0.4054651081081644,0.965504040017898,17,0,12013.529900332225
16302,9.0,4.0,0,4,1,0,2,31,7.447751280047908,0.33647223662121295,1.0806486000941828,17,0,12013.529900332225
6423,8.3,1.0,0,4,1,0,2,31,6.315358001522335,2.0149030205422647,0.4257763439090257,17,0,12013.529900332225
16088,8.9,4.0,0,4,1,0,2,31,8.978408314628894,0.37156355643248307,1.0664626842298623,17,0,12013.529900332225
23673,9.3,5.0,0,4,1,0,2,31,6.9985096422506015,1.3609765531356006,1.5692672254956197,17,0,12013.529900332225
6776,8.8,1.0,0,4,1,0,2,31,5.783825182329737,1.916922612182061,0.4491764761525079,17,0,12013.529900332225
8559,8.4,1.0,0,4,1,0,2,31,7.052721049232323,0.4054651081081644,0.567370345246357,17,0,12013.529900332225
7795,8.8,2.0,0,4,1,0,2,31,6.478509642208569,0.1397619423751587,0.5167252998242029,17,0,12013.529900332225
9750,9.0,3.0,0,4,1,0,2,31,5.786897381366708,1.1314021114911006,0.6463209330706836,17,0,12013.529900332225
13153,9.0,4.0,1,4,1,0,2,31,9.86568183780023,0.6931471805599453,0.8719035110439693,17,0,12013.529900332225
9496,8.7,3.0,0,4,1,0,2,31,8.599694412927981,0.4700036292457356,0.6294834441476114,17,0,12013.529900332225
7800,8.3,2.0,0,4,1,0,2,31,7.521859252201629,0.37156355643248307,0.5170567464565469,17,0,12013.529900332225
7800,9.0,2.0,0,4,1,0,2,31,7.491087593534876,0.3001045924503381,0.5170567464565469,17,0,12013.529900332225
4001,7.4,1.0,0,4,1,0,2,31,7.789868559054706,0.22314355131420976,0.26522359520162103,17,0,12013.529900332225
5801,8.1,2.0,0,4,1,0,2,31,8.611593866837723,0.0295588022415444,0.3845443828454395,17,0,12013.529900332225
6045,9.0,4.0,0,4,1,0,2,31,6.317164686747284,2.174751721484161,0.4007189785038238,17,0,12013.529900332225
14565,8.7,4.0,0,4,1,0,2,31,8.93748122841604,0.4054651081081644,0.965504040017898,17,0,12013.529900332225
16302,9.0,4.0,0,4,1,0,2,31,7.447751280047908,0.33647223662121295,1.0806486000941828,17,0,12013.529900332225
6423,8.3,1.0,0,4,1,0,2,31,6.315358001522335,2.0149030205422647,0.4257763439090257,17,0,12013.529900332225
16088,8.9,4.0,0,4,1,0,2,31,8.978408314628894,0.37156355643248307,1.0664626842298623,17,0,12013.529900332225
23673,9.3,5.0,0,4,1,0,2,31,6.9985096422506015,1.3609765531356006,1.5692672254956197,17,0,12013.529900332225
6776,8.8,1.0,0,4,1,0,2,31,5.783825182329737,1.916922612182061,0.4491764761525079,17,0,12013.529900332225
8559,8.4,1.0,0,4,1,0,2,31,7.052721049232323,0.4054651081081644,0.567370345246357,17,0,12013.529900332225
7795,8.8,2.0,0,4,1,0,2,31,6.478509642208569,0.1397619423751587,0.5167252998242029,17,0,12013.529900332225
9750,9.0,3.0,0,4,1,0,2,31,5.786897381366708,1.1314021114911006,0.6463209330706836,17,0,12013.529900332225
13153,9.0,4.0,1,4,1,0,2,31,9.86568183780023,0.6931471805599453,0.8719035110439693,17,0,12013.529900332225
9496,8.7,3.0,0,4,1,0,2,31,8.599694412927981,0.4700036292457356,0.6294834441476114,17,0,12013.529900332225
7800,8.3,2.0,0,4,1,0,2,31,7.521859252201629,0.37156355643248307,0.5170567464565469,17,0,12013.529900332225
7800,9.0,2.0,0,4,1,0,2,31,7.491087593534876,0.3001045924503381,0.5170567464565469,17,0,12013.529900332225
4001,7.4,1.0,0,4,1,0,2,31,7.789868559054706,0.22314355131420976,0.26522359520162103,17,0,12013.529900332225
5801,8.1,2.0,0,4,1,0,2,31,8.611593866837723,0.0295588022415444,0.3845443828454395,17,0,12013.529900332225
6045,9.0,4.0,0,4,1,0,2,31,6.317164686747284,2.174751721484161,0.4007189785038238,17,0,12013.529900332225
14565,8.7,4.0,0,4,1,0,2,31,8.93748122841604,0.4054651081081644,0.965504040017898,17,0,12013.529900332225
16302,9.0,4.0,0,4,1,0,2,31,7.447751280047908,0.33647223662121295,1.0806486000941828,17,0,12013.529900332225
6423,8.3,1.0,0,4,1,0,2,31,6.315358001522335,2.0149030205422647,0.4257763439090257,17,0,12013.529900332225
16088,8.9,4.0,0,4,1,0,2,31,8.978408314628894,0.37156355643248307,1.0664626842298623,17,0,12013.529900332225
23673,9.3,5.0,0,4,1,0,2,31,6.9985096422506015,1.3609765531356006,1.5692672254956197,17,0,12013.529900332225
6776,8.8,1.0,0,4,1,0,2,31,5.783825182329737,1.916922612182061,0.4491764761525079,17,0,12013.529900332225
8559,8.4,1.0,0,4,1,0,2,31,7.052721049232323,0.4054651081081644,0.567370345246357,17,0,12013.529900332225
7795,8.8,2.0,0,4,1,0,2,31,6.478509642208569,0.1397619423751587,0.5167252998242029,17,0,12013.529900332225
9750,9.0,3.0,0,4,1,0,2,31,5.786897381366708,1.1314021114911006,0.6463209330706836,17,0,12013.529900332225
13153,9.0,4.0,1,4,1,0,2,31,9.86568183780023,0.6931471805599453,0.8719035110439693,17,0,12013.529900332225
9496,8.7,3.0,0,4,1,0,2,31,8.599694412927981,0.4700036292457356,0.6294834441476114,17,0,12013.529900332225
7800,8.3,2.0,0,4,1,0,2,31,7.521859252201629,0.37156355643248307,0.5170567464565469,17,0,12013.529900332225
7800,9.0,2.0,0,4,1,0,2,31,7.491087593534876,0.3001045924503381,0.5170567464565469,17,0,12013.529900332225
4001,7.4,1.0,0,4,1,0,2,31,7.789868559054706,0.22314355131420976,0.26522359520162103,17,0,12013.529900332225
5801,8.1,2.0,0,4,1,0,2,31,8.611593866837723,0.0295588022415444,0.3845443828454395,17,0,12013.529900332225
6045,9.0,4.0,0,4,1,0,2,31,6.317164686747284,2.174751721484161,0.4007189785038238,17,0,12013.529900332225
14565,8.7,4.0,0,4,1,0,2,31,8.93748122841604,0.4054651081081644,0.965504040017898,17,0,12013.529900332225
16302,9.0,4.0,0,4,1,0,2,31,7.447751280047908,0.33647223662121295,1.0806486000941828,17,0,12013.529900332225
6423,8.3,1.0,0,4,1,0,2,31,6.315358001522335,2.0149030205422647,0.4257763439090257,17,0,12013.529900332225
16088,8.9,4.0,0,4,1,0,2,31,8.978408314628894,0.37156355643248307,1.0664626842298623,17,0,12013.529900332225
23673,9.3,5.0,0,4,1,0,2,31,6.9985096422506015,1.3609765531356006,1.5692672254956197,17,0,12013.529900332225
6776,8.8,1.0,0,4,1,0,2,31,5.783825182329737,1.916922612182061,0.4491764761525079,17,0,12013.529900332225
8559,8.4,1.0,0,4,1,0,2,31,7.052721049232323,0.4054651081081644,0.567370345246357,17,0,12013.529900332225
7795,8.8,2.0,0,4,1,0,2,31,6.478509642208569,0.1397619423751587,0.5167252998242029,17,0,12013.529900332225
9750,9.0,3.0,0,4,1,0,2,31,5.786897381366708,1.1314021114911006,0.6463209330706836,17,0,12013.529900332225
13153,9.0,4.0,1,4,1,0,2,31,9.86568183780023,0.6931471805599453,0.8719035110439693,17,0,12013.529900332225
9496,8.7,3.0,0,4,1,0,2,31,8.599694412927981,0.4700036292457356,0.6294834441476114,17,0,12013.529900332225
7800,8.3,2.0,0,4,1,0,2,31,7.521859252201629,0.37156355643248307,0.5170567464565469,17,0,12013.529900332225
7800,9.0,2.0,0,4,1,0,2,31,7.491087593534876,0.3001045924503381,0.5170567464565469,17,0,12013.529900332225
4001,7.4,1.0,0,4,1,0,2,31,7.789868559054706,0.22314355131420976,0.26522359520162103,17,0,12013.529900332225
5801,8.1,2.0,0,4,1,0,2,31,8.611593866837723,0.0295588022415444,0.3845443828454395,17,0,12013.529900332225
6045,9.0,4.0,0,4,1,0,2,31,6.317164686747284,2.174751721484161,0.4007189785038238,17,0,12013.529900332225
14578,8.7,4.0,0,4,1,0,2,31,8.93748122841604,0.4054651081081644,0.9663658012619923,17,0,12013.529900332225
16302,9.0,4.0,0,4,1,0,2,31,7.447751280047908,0.33647223662121295,1.0806486000941828,17,0,12013.529900332225
5697,8.3,1.0,0,4,1,0,2,31,6.315358001522335,2.0149030205422647,0.3776502928926856,17,0,12013.529900332225
16088,8.9,4.0,0,4,1,0,2,31,8.978408314628894,0.37156355643248307,1.0664626842298623,17,0,12013.529900332225
23673,9.3,5.0,0,4,1,0,2,31,6.9985096422506015,1.3609765531356006,1.5692672254956197,17,0,12013.529900332225
6776,8.8,1.0,0,4,1,0,2,31,5.783825182329737,1.916922612182061,0.4491764761525079,17,0,12013.529900332225
8559,8.4,1.0,0,4,1,0,2,31,7.052721049232323,0.4054651081081644,0.567370345246357,17,0,12013.529900332225
7795,8.8,2.0,0,4,1,0,2,31,6.478509642208569,0.1397619423751587,0.5167252998242029,17,0,12013.529900332225
9750,9.0,3.0,0,4,1,0,2,31,5.786897381366708,1.1314021114911006,0.6463209330706836,17,0,12013.529900332225
13153,9.0,4.0,1,4,1,0,2,31,9.86568183780023,0.6931471805599453,0.8719035110439693,17,0,12013.529900332225
9496,8.7,3.0,0,4,1,0,2,31,8.599694412927981,0.4700036292457356,0.6294834441476114,17,0,12013.529900332225
7800,8.3,2.0,0,4,1,0,2,31,7.521859252201629,0.37156355643248307,0.5170567464565469,17,0,12013.529900332225
7800,9.0,2.0,0,4,1,0,2,31,7.491087593534876,0.3001045924503381,0.5170567464565469,17,0,12013.529900332225
4001,7.4,1.0,0,4,1,0,2,31,7.789868559054706,0.22314355131420976,0.26522359520162103,17,0,12013.529900332225
5801,8.1,2.0,0,4,1,0,2,31,8.611593866837723,0.0295588022415444,0.3845443828454395,17,0,12013.529900332225
6045,9.0,4.0,0,4,1,0,2,31,6.317164686747284,2.174751721484161,0.4007189785038238,17,0,12013.529900332225
14578,8.7,4.0,0,4,1,0,2,31,8.93748122841604,0.4054651081081644,0.9663658012619923,17,0,12013.529900332225
16302,9.0,4.0,0,4,1,0,2,31,7.447751280047908,0.33647223662121295,1.0806486000941828,17,0,12013.529900332225
5697,8.3,1.0,0,4,1,0,2,31,6.315358001522335,2.0149030205422647,0.3776502928926856,17,0,12013.529900332225
16088,8.9,4.0,0,4,1,0,2,31,8.978408314628894,0.37156355643248307,1.0664626842298623,17,0,12013.529900332225
23673,9.3,5.0,0,4,1,0,2,31,6.9985096422506015,1.3609765531356006,1.5692672254956197,17,0,12013.529900332225
6776,8.8,1.0,0,4,1,0,2,31,5.783825182329737,1.916922612182061,0.4491764761525079,17,0,12013.529900332225
8559,8.4,1.0,0,4,1,0,2,31,7.052721049232323,0.4054651081081644,0.567370345246357,17,0,12013.529900332225
7795,8.8,2.0,0,4,1,0,2,31,6.478509642208569,0.1397619423751587,0.5167252998242029,17,0,12013.529900332225
14625,9.0,3.0,0,4,1,0,3,49,5.786897381366708,1.1314021114911006,0.9694813996060253,17,0,12013.529900332225
13313,8.7,3.0,0,4,1,0,3,49,8.599694412927981,0.4700036292457356,0.8825098032789754,17,0,12013.529900332225
8946,8.1,2.0,0,4,1,0,3,49,8.611593866837723,0.0295588022415444,0.593024314589778,17,0,12013.529900332225
6282,7.4,1.0,0,4,1,0,3,49,7.789868559054706,0.22314355131420976,0.41642954887692657,17,0,12013.529900332225
8848,9.0,4.0,0,4,1,0,3,49,6.317164686747284,2.174751721484161,0.5865279605958368,17,0,12013.529900332225
10941,8.8,2.0,0,4,1,0,3,49,6.478509642208569,0.1397619423751587,0.7252715208950101,17,0,12013.529900332225
24454,9.0,4.0,0,4,1,0,3,49,7.447751280047908,0.33647223662121295,1.6210391894677432,17,0,12013.529900332225
21351,9.0,4.0,1,4,1,0,3,49,9.86568183780023,0.6931471805599453,1.4153434094350938,17,0,12013.529900332225
22197,8.9,4.0,0,4,1,0,3,49,8.978408314628894,0.37156355643248307,1.4714241796276886,17,0,12013.529900332225
10165,8.8,1.0,0,4,1,0,3,49,5.783825182329737,1.916922612182061,0.6738310035552306,17,0,12013.529900332225
34876,9.3,5.0,0,4,1,0,3,49,6.9985096422506015,1.3609765531356006,2.3119065499254523,17,0,12013.529900332225
11007,8.8,3.0,0,4,1,0,3,49,8.064007347096661,0.262364264467491,0.7296466164419502,17,0,12013.529900332225
6665,8.1,3.0,0,4,1,0,3,49,9.37974553683691,2.341805806147327,0.4418183609144724,17,0,12013.529900332225
11286,8.7,2.0,0,4,1,0,3,49,6.343880434126331,2.3978952727983707,0.748141338526742,17,0,12013.529900332225
14625,9.0,3.0,0,4,1,0,3,49,5.786897381366708,1.1314021114911006,0.9694813996060253,17,0,12013.529900332225
13313,8.7,3.0,0,4,1,0,3,49,8.599694412927981,0.4700036292457356,0.8825098032789754,17,0,12013.529900332225
8946,8.1,2.0,0,4,1,0,3,49,8.611593866837723,0.0295588022415444,0.593024314589778,17,0,12013.529900332225
6282,7.4,1.0,0,4,1,0,3,49,7.789868559054706,0.22314355131420976,0.41642954887692657,17,0,12013.529900332225
8848,9.0,4.0,0,4,1,0,3,49,6.317164686747284,2.174751721484161,0.5865279605958368,17,0,12013.529900332225
10941,8.8,2.0,0,4,1,0,3,49,6.478509642208569,0.1397619423751587,0.7252715208950101,17,0,12013.529900332225
24454,9.0,4.0,0,4,1,0,3,49,7.447751280047908,0.33647223662121295,1.6210391894677432,17,0,12013.529900332225
21351,9.0,4.0,1,4,1,0,3,49,9.86568183780023,0.6931471805599453,1.4153434094350938,17,0,12013.529900332225
22197,8.9,4.0,0,4,1,0,3,49,8.978408314628894,0.37156355643248307,1.4714241796276886,17,0,12013.529900332225
10165,8.8,1.0,0,4,1,0,3,49,5.783825182329737,1.916922612182061,0.6738310035552306,17,0,12013.529900332225
34876,9.3,5.0,0,4,1,0,3,49,6.9985096422506015,1.3609765531356006,2.3119065499254523,17,0,12013.529900332225
11007,8.8,3.0,0,4,1,0,3,49,8.064007347096661,0.262364264467491,0.7296466164419502,17,0,12013.529900332225
6665,8.1,3.0,0,4,1,0,3,49,9.37974553683691,2.341805806147327,0.4418183609144724,17,0,12013.529900332225
11286,8.7,2.0,0,4,1,0,3,49,6.343880434126331,2.3978952727983707,0.748141338526742,17,0,12013.529900332225
14625,9.0,3.0,0,4,1,0,3,49,5.786897381366708,1.1314021114911006,0.9694813996060253,17,0,12013.529900332225
13313,8.7,3.0,0,4,1,0,3,49,8.599694412927981,0.4700036292457356,0.8825098032789754,17,0,12013.529900332225
8946,8.1,2.0,0,4,1,0,3,49,8.611593866837723,0.0295588022415444,0.593024314589778,17,0,12013.529900332225
6282,7.4,1.0,0,4,1,0,3,49,7.789868559054706,0.22314355131420976,0.41642954887692657,17,0,12013.529900332225
8848,9.0,4.0,0,4,1,0,3,49,6.317164686747284,2.174751721484161,0.5865279605958368,17,0,12013.529900332225
10941,8.8,2.0,0,4,1,0,3,49,6.478509642208569,0.1397619423751587,0.7252715208950101,17,0,12013.529900332225
24454,9.0,4.0,0,4,1,0,3,49,7.447751280047908,0.33647223662121295,1.6210391894677432,17,0,12013.529900332225
21351,9.0,4.0,1,4,1,0,3,49,9.86568183780023,0.6931471805599453,1.4153434094350938,17,0,12013.529900332225
22197,8.9,4.0,0,4,1,0,3,49,8.978408314628894,0.37156355643248307,1.4714241796276886,17,0,12013.529900332225
10165,8.8,1.0,0,4,1,0,3,49,5.783825182329737,1.916922612182061,0.6738310035552306,17,0,12013.529900332225
34876,9.3,5.0,0,4,1,0,3,49,6.9985096422506015,1.3609765531356006,2.3119065499254523,17,0,12013.529900332225
11007,8.8,3.0,0,4,1,0,3,49,8.064007347096661,0.262364264467491,0.7296466164419502,17,0,12013.529900332225
6665,8.1,3.0,0,4,1,0,3,49,9.37974553683691,2.341805806147327,0.4418183609144724,17,0,12013.529900332225
11286,8.7,2.0,0,4,1,0,3,49,6.343880434126331,2.3978952727983707,0.748141338526742,17,0,12013.529900332225
14625,9.0,3.0,0,4,1,0,3,49,5.786897381366708,1.1314021114911006,0.9694813996060253,17,0,12013.529900332225
13313,8.7,3.0,0,4,1,0,3,49,8.599694412927981,0.4700036292457356,0.8825098032789754,17,0,12013.529900332225
8946,8.1,2.0,0,4,1,0,3,49,8.611593866837723,0.0295588022415444,0.593024314589778,17,0,12013.529900332225
6282,7.4,1.0,0,4,1,0,3,49,7.789868559054706,0.22314355131420976,0.41642954887692657,17,0,12013.529900332225
8848,9.0,4.0,0,4,1,0,3,49,6.317164686747284,2.174751721484161,0.5865279605958368,17,0,12013.529900332225
10941,8.8,2.0,0,4,1,0,3,49,6.478509642208569,0.1397619423751587,0.7252715208950101,17,0,12013.529900332225
24454,9.0,4.0,0,4,1,0,3,49,7.447751280047908,0.33647223662121295,1.6210391894677432,17,0,12013.529900332225
21351,9.0,4.0,1,4,1,0,3,49,9.86568183780023,0.6931471805599453,1.4153434094350938,17,0,12013.529900332225
21732,8.9,4.0,0,4,1,0,3,49,8.978408314628894,0.37156355643248307,1.440599642819702,17,0,12013.529900332225
10165,8.8,1.0,0,4,1,0,3,49,5.783825182329737,1.916922612182061,0.6738310035552306,17,0,12013.529900332225
34876,9.3,5.0,0,4,1,0,3,49,6.9985096422506015,1.3609765531356006,2.3119065499254523,17,0,12013.529900332225
11007,8.8,3.0,0,4,1,0,3,49,8.064007347096661,0.262364264467491,0.7296466164419502,17,0,12013.529900332225
6665,8.1,3.0,0,4,1,0,3,49,9.37974553683691,2.341805806147327,0.4418183609144724,17,0,12013.529900332225
11286,8.7,2.0,0,4,1,0,3,49,6.343880434126331,2.3978952727983707,0.748141338526742,17,0,12013.529900332225
14625,9.0,3.0,0,4,1,0,3,49,5.786897381366708,1.1314021114911006,0.9694813996060253,17,0,12013.529900332225
13313,8.7,3.0,0,4,1,0,3,49,8.599694412927981,0.4700036292457356,0.8825098032789754,17,0,12013.529900332225
8946,8.1,2.0,0,4,1,0,3,49,8.611593866837723,0.0295588022415444,0.593024314589778,17,0,12013.529900332225
6282,7.4,1.0,0,4,1,0,3,49,7.789868559054706,0.22314355131420976,0.41642954887692657,17,0,12013.529900332225
8848,9.0,4.0,0,4,1,0,3,49,6.317164686747284,2.174751721484161,0.5865279605958368,17,0,12013.529900332225
10941,8.8,2.0,0,4,1,0,3,49,6.478509642208569,0.1397619423751587,0.7252715208950101,17,0,12013.529900332225
24454,9.0,4.0,0,4,1,0,3,49,7.447751280047908,0.33647223662121295,1.6210391894677432,17,0,12013.529900332225
21351,9.0,4.0,1,4,1,0,3,49,9.86568183780023,0.6931471805599453,1.4153434094350938,17,0,12013.529900332225
21732,8.9,4.0,0,4,1,0,3,49,8.978408314628894,0.37156355643248307,1.440599642819702,17,0,12013.529900332225
10165,8.8,1.0,0,4,1,0,3,49,5.783825182329737,1.916922612182061,0.6738310035552306,17,0,12013.529900332225
34876,9.3,5.0,0,4,1,0,3,49,6.9985096422506015,1.3609765531356006,2.3119065499254523,17,0,12013.529900332225
11007,8.8,3.0,0,4,1,0,3,49,8.064007347096661,0.262364264467491,0.7296466164419502,17,0,12013.529900332225
6665,8.1,3.0,0,4,1,0,3,49,9.37974553683691,2.341805806147327,0.4418183609144724,17,0,12013.529900332225
11286,8.7,2.0,0,4,1,0,3,49,6.343880434126331,2.3978952727983707,0.748141338526742,17,0,12013.529900332225
14625,9.0,3.0,0,4,1,0,3,49,5.786897381366708,1.1314021114911006,0.9694813996060253,17,0,12013.529900332225
13313,8.7,3.0,0,4,1,0,3,49,8.599694412927981,0.4700036292457356,0.8825098032789754,17,0,12013.529900332225
8946,8.1,2.0,0,4,1,0,3,49,8.611593866837723,0.0295588022415444,0.593024314589778,17,0,12013.529900332225
6282,7.4,1.0,0,4,1,0,3,49,7.789868559054706,0.22314355131420976,0.41642954887692657,17,0,12013.529900332225
8848,9.0,4.0,0,4,1,0,3,49,6.317164686747284,2.174751721484161,0.5865279605958368,17,0,12013.529900332225
10941,8.8,2.0,0,4,1,0,3,49,6.478509642208569,0.1397619423751587,0.7252715208950101,17,0,12013.529900332225
24454,9.0,4.0,0,4,1,0,3,49,7.447751280047908,0.33647223662121295,1.6210391894677432,17,0,12013.529900332225
21351,9.0,4.0,1,4,1,0,3,49,9.86568183780023,0.6931471805599453,1.4153434094350938,17,0,12013.529900332225
21732,8.9,4.0,0,4,1,0,3,49,8.978408314628894,0.37156355643248307,1.440599642819702,17,0,12013.529900332225
10165,8.8,1.0,0,4,1,0,3,49,5.783825182329737,1.916922612182061,0.6738310035552306,17,0,12013.529900332225
34876,9.3,5.0,0,4,1,0,3,49,6.9985096422506015,1.3609765531356006,2.3119065499254523,17,0,12013.529900332225
11007,8.8,3.0,0,4,1,0,3,49,8.064007347096661,0.262364264467491,0.7296466164419502,17,0,12013.529900332225
6665,8.1,3.0,0,4,1,0,3,49,9.37974553683691,2.341805806147327,0.4418183609144724,17,0,12013.529900332225
11286,8.7,2.0,0,4,1,0,3,49,6.343880434126331,2.3978952727983707,0.748141338526742,17,0,12013.529900332225
20232,9.0,3.0,0,4,1,0,4,71,5.786897381366708,1.1314021114911006,1.34116565311652,17,0,12013.529900332225
60451,8.9,5.0,0,4,1,0,4,71,7.114769448366463,0.9932517730102833,4.007256074364707,17,0,12013.529900332225
20391,8.7,3.0,0,4,1,0,4,71,8.599694412927981,0.4700036292457356,1.3517056560250573,17,0,12013.529900332225
35152,9.0,4.0,0,4,1,0,4,71,7.447751280047908,0.33647223662121295,2.330202404030838,17,0,12013.529900332225
15990,8.8,1.0,0,4,1,0,4,71,5.783825182329737,1.916922612182061,1.059966330235921,17,0,12013.529900332225
49156,9.3,5.0,0,4,1,0,4,71,6.9985096422506015,1.3609765531356006,3.258518131899746,17,0,12013.529900332225
31361,8.9,4.0,0,4,1,0,4,71,8.978408314628894,0.37156355643248307,2.0788995673876625,17,0,12013.529900332225
22913,8.6,3.0,0,4,1,0,4,71,8.774312958285378,1.824549292051046,1.5188873373793408,17,0,12013.529900332225
16869,9.0,4.0,0,4,1,0,4,71,7.8407064517494,0.9555114450274363,1.1182346482019858,17,0,12013.529900332225
18105,7.9,3.0,0,4,1,0,4,71,8.83695515733143,0.832909122935104,1.2001682557174078,17,0,12013.529900332225
16636,8.8,3.0,0,4,1,0,4,71,8.064007347096661,0.262364264467491,1.1027892351347581,17,0,12013.529900332225
13257,8.3,1.0,0,4,1,0,4,71,6.315358001522335,2.0149030205422647,0.8787976009967233,17,0,12013.529900332225
43145,9.0,4.0,0,4,1,0,4,71,7.603897968521881,0.6418538861723948,2.860052990495861,17,0,12013.529900332225
23276,8.9,4.0,0,4,1,0,4,71,8.91784674252718,2.028148247292285,1.5429503628875108,17,0,12013.529900332225
24639,8.8,3.0,0,4,1,0,4,71,8.69483715865908,0.7419373447293773,1.633302714864469,17,0,12013.529900332225
