city,hotel_name,price,rating,stars,distance_km,breakfast,review_count,month,day_of_week,is_weekend,stay_length
budapest,Novotel Budapest City,10223,8.2,8.0,2.6,True,3410.0,5,3,0,3
budapest,Danubius Hotel Helia,10694,9.0,8.0,3.1,True,12392.0,5,3,0,3
budapest,Ibis Styles Budapest Center,9710,8.1,8.0,1.3,True,2025.0,5,3,0,3
budapest,Danubius Hotel Arena,5870,8.6,8.0,3.6,False,12466.0,5,3,0,3
budapest,Mercure Budapest Castle Hill,10808,8.4,8.0,2.2,False,818.0,5,3,0,3
budapest,Aquaworld Resort Budapest,16799,8.9,8.0,12.3,True,6822.0,5,3,0,3
budapest,Verdi Budapest Aquincum,13082,8.1,8.0,4.5,False,6432.0,5,3,0,3
budapest,Carat Boutique Hotel,11825,8.8,8.0,0.1,True,5516.0,5,3,0,3
budapest,TRIBE Budapest Airport,11313,9.0,8.0,17.2,True,2042.0,5,3,0,3
budapest,Ensana Grand Margaret Island,12247,8.9,8.0,3.9,True,6294.0,5,3,0,3
budapest,Danubius Hotel Hungaria City Center,7780,8.5,8.0,1.7,False,9846.0,5,3,0,3
budapest,Danubius Hotel Astoria City Center,13778,8.3,8.0,0.45,False,10305.0,5,3,0,3
budapest,BasiliQ Hotel,20686,9.5,8.0,0.5,True,869.0,5,3,0,3
budapest,You Hotel Budapest - Handwritten Collection,10078,9.2,8.0,0.8,False,525.0,5,3,0,3
budapest,Danubius Hotel Erzsébet City Center,12518,9.0,6.0,0.6,False,68.0,5,3,0,3
budapest,Hampton By Hilton Budapest City Centre,10932,9.1,6.0,0.8,True,5502.0,5,3,0,3
budapest,Medos Hotel,8252,8.5,6.0,1.0,True,8663.0,5,3,0,3
budapest,IntercityHotel Budapest,8672,9.0,8.0,1.9,False,4942.0,5,3,0,3
budapest,"Radisson Blu Béke Hotel, Budapest",13792,8.9,8.0,1.2,False,8843.0,5,3,0,3
budapest,ibis Budapest Stadium,6583,9.1,6.0,4.0,False,3583.0,5,3,0,3
budapest,Marmara Hotel Budapest,15873,8.0,8.0,1.5,False,3122.0,5,3,0,3
budapest,Mercure Budapest Korona,9638,8.7,8.0,0.9,False,1227.0,5,3,0,3
budapest,Ensana Thermal Margaret Island,11103,9.0,8.0,4.0,True,8027.0,5,3,0,3
budapest,Novotel Budapest City,10223,8.2,8.0,2.6,True,3410.0,5,3,0,3
budapest,Danubius Hotel Helia,10694,9.0,8.0,3.1,True,12392.0,5,3,0,3
budapest,Ibis Styles Budapest Center,9710,8.1,8.0,1.3,True,2025.0,5,3,0,3
budapest,Danubius Hotel Arena,5870,8.6,8.0,3.6,False,12466.0,5,3,0,3
budapest,Mercure Budapest Castle Hill,10808,8.4,8.0,2.2,False,818.0,5,3,0,3
budapest,Camille Apartmanhouse,5232,8.4,8.0,2.7,False,700.0,5,3,0,3
budapest,Aquaworld Resort Budapest,16799,8.9,8.0,12.3,True,6822.0,5,3,0,3
budapest,Verdi Budapest Aquincum,13082,8.1,8.0,4.5,False,6432.0,5,3,0,3
budapest,Carat Boutique Hotel,11825,8.8,8.0,0.1,True,5516.0,5,3,0,3
budapest,TRIBE Budapest Airport,11313,9.0,8.0,17.2,True,2042.0,5,3,0,3
budapest,Ensana Grand Margaret Island,12247,8.9,8.0,3.9,True,6294.0,5,3,0,3
budapest,Danubius Hotel Hungaria City Center,7780,8.5,8.0,1.7,False,9846.0,5,3,0,3
budapest,Danubius Hotel Astoria City Center,13778,8.3,8.0,0.45,False,10305.0,5,3,0,3
budapest,BasiliQ Hotel,21005,9.5,8.0,0.5,True,869.0,5,3,0,3
budapest,You Hotel Budapest - Handwritten Collection,10078,9.2,8.0,0.8,False,525.0,5,3,0,3
budapest,Danubius Hotel Erzsébet City Center,12518,9.0,6.0,0.6,False,68.0,5,3,0,3
budapest,Hampton By Hilton Budapest City Centre,10932,9.1,6.0,0.8,True,5502.0,5,3,0,3
budapest,Medos Hotel,8252,8.5,6.0,1.0,True,8663.0,5,3,0,3
budapest,IntercityHotel Budapest,8672,9.0,8.0,1.9,False,4942.0,5,3,0,3
budapest,"Radisson Blu Béke Hotel, Budapest",13792,8.9,8.0,1.2,False,8843.0,5,3,0,3
budapest,ibis Budapest Stadium,6583,9.1,6.0,4.0,False,3583.0,5,3,0,3
budapest,Marmara Hotel Budapest,15873,8.0,8.0,1.5,False,3122.0,5,3,0,3
budapest,Mercure Budapest Korona,9638,8.7,8.0,0.9,False,1227.0,5,3,0,3
budapest,Ensana Thermal Margaret Island,11103,9.0,8.0,4.0,True,8027.0,5,3,0,3
budapest,Novotel Budapest City,10223,8.2,8.0,2.6,True,3410.0,5,3,0,3
budapest,Danubius Hotel Helia,10694,9.0,8.0,3.1,True,12392.0,5,3,0,3
budapest,Ibis Styles Budapest Center,9710,8.1,8.0,1.3,True,2025.0,5,3,0,3
budapest,Danubius Hotel Arena,5870,8.6,8.0,3.6,False,12466.0,5,3,0,3
budapest,Mercure Budapest Castle Hill,10808,8.4,8.0,2.2,False,818.0,5,3,0,3
budapest,Aquaworld Resort Budapest,16799,8.9,8.0,12.3,True,6822.0,5,3,0,3
budapest,Verdi Budapest Aquincum,13082,8.1,8.0,4.5,False,6432.0,5,3,0,3
budapest,Carat Boutique Hotel,11825,8.8,8.0,0.1,True,5516.0,5,3,0,3
budapest,TRIBE Budapest Airport,11313,9.0,8.0,17.2,True,2042.0,5,3,0,3
budapest,Ensana Grand Margaret Island,12247,8.9,8.0,3.9,True,6294.0,5,3,0,3
budapest,Danubius Hotel Hungaria City Center,7780,8.5,8.0,1.7,False,9846.0,5,3,0,3
budapest,Danubius Hotel Astoria City Center,13778,8.3,8.0,0.45,False,10305.0,5,3,0,3
budapest,BasiliQ Hotel,21005,9.5,8.0,0.5,True,869.0,5,3,0,3
budapest,You Hotel Budapest - Handwritten Collection,10078,9.2,8.0,0.8,False,525.0,5,3,0,3
budapest,Danubius Hotel Erzsébet City Center,12518,9.0,6.0,0.6,False,68.0,5,3,0,3
budapest,Hampton By Hilton Budapest City Centre,10932,9.1,6.0,0.8,True,5502.0,5,3,0,3
budapest,Medos Hotel,8252,8.5,6.0,1.0,True,8663.0,5,3,0,3
budapest,IntercityHotel Budapest,8672,9.0,8.0,1.9,False,4942.0,5,3,0,3
budapest,"Radisson Blu Béke Hotel, Budapest",13792,8.9,8.0,1.2,False,8843.0,5,3,0,3
budapest,ibis Budapest Stadium,6583,9.1,6.0,4.0,False,3583.0,5,3,0,3
budapest,Marmara Hotel Budapest,15873,8.0,8.0,1.5,False,3122.0,5,3,0,3
budapest,Mercure Budapest Korona,9638,8.7,8.0,0.9,False,1227.0,5,3,0,3
budapest,Ensana Thermal Margaret Island,11103,9.0,8.0,4.0,True,8027.0,5,3,0,3
budapest,Novotel Budapest City,10223,8.2,8.0,2.6,True,3410.0,5,3,0,3
budapest,Danubius Hotel Helia,10694,9.0,8.0,3.1,True,12392.0,5,3,0,3
budapest,Ibis Styles Budapest Center,9710,8.1,8.0,1.3,True,2025.0,5,3,0,3
budapest,Danubius Hotel Arena,5870,8.6,8.0,3.6,False,12466.0,5,3,0,3
budapest,Mercure Budapest Castle Hill,10808,8.4,8.0,2.2,False,818.0,5,3,0,3
budapest,Aquaworld Resort Budapest,16799,8.9,8.0,12.3,True,6822.0,5,3,0,3
budapest,Verdi Budapest Aquincum,13082,8.1,8.0,4.5,False,6432.0,5,3,0,3
budapest,Carat Boutique Hotel,11825,8.8,8.0,0.1,True,5516.0,5,3,0,3
budapest,TRIBE Budapest Airport,11313,9.0,8.0,17.2,True,2042.0,5,3,0,3
budapest,Ensana Grand Margaret Island,12247,8.9,8.0,3.9,True,6294.0,5,3,0,3
budapest,Danubius Hotel Hungaria City Center,7780,8.5,8.0,1.7,False,9846.0,5,3,0,3
budapest,Danubius Hotel Astoria City Center,13778,8.3,8.0,0.45,False,10305.0,5,3,0,3
budapest,BasiliQ Hotel,21005,9.5,8.0,0.5,True,869.0,5,3,0,3
budapest,You Hotel Budapest - Handwritten Collection,10078,9.2,8.0,0.8,False,525.0,5,3,0,3
budapest,Danubius Hotel Erzsébet City Center,12518,9.0,6.0,0.6,False,68.0,5,3,0,3
budapest,Hampton By Hilton Budapest City Centre,10932,9.1,6.0,0.8,True,5502.0,5,3,0,3
budapest,Medos Hotel,8252,8.5,6.0,1.0,True,8663.0,5,3,0,3
budapest,IntercityHotel Budapest,8672,9.0,8.0,1.9,False,4942.0,5,3,0,3
budapest,"Radisson Blu Béke Hotel, Budapest",13792,8.9,8.0,1.2,False,8843.0,5,3,0,3
budapest,ibis Budapest Stadium,6583,9.1,6.0,4.0,False,3583.0,5,3,0,3
budapest,Marmara Hotel Budapest,15873,8.0,8.0,1.5,False,3122.0,5,3,0,3
budapest,Mercure Budapest Korona,9638,8.7,8.0,0.9,False,1227.0,5,3,0,3
budapest,Ensana Thermal Margaret Island,11103,9.0,8.0,4.0,True,8027.0,5,3,0,3
budapest,Novotel Budapest City,10223,8.2,8.0,2.6,True,3410.0,5,3,0,3
budapest,Danubius Hotel Helia,10694,9.0,8.0,3.1,True,12392.0,5,3,0,3
budapest,Ibis Styles Budapest Center,9710,8.1,8.0,1.3,True,2025.0,5,3,0,3
budapest,Danubius Hotel Arena,5870,8.6,8.0,3.6,False,12466.0,5,3,0,3
budapest,Mercure Budapest Castle Hill,10808,8.4,8.0,2.2,False,818.0,5,3,0,3
budapest,Aquaworld Resort Budapest,16799,8.9,8.0,12.3,True,6822.0,5,3,0,3
budapest,Verdi Budapest Aquincum,13082,8.1,8.0,4.5,False,6432.0,5,3,0,3
budapest,Carat Boutique Hotel,11825,8.8,8.0,0.1,True,5516.0,5,3,0,3
budapest,TRIBE Budapest Airport,11313,9.0,8.0,17.2,True,2042.0,5,3,0,3
budapest,Ensana Grand Margaret Island,12247,8.9,8.0,3.9,True,6294.0,5,3,0,3
budapest,Danubius Hotel Hungaria City Center,7780,8.5,8.0,1.7,False,9846.0,5,3,0,3
budapest,Danubius Hotel Astoria City Center,13778,8.3,8.0,0.45,False,10305.0,5,3,0,3
budapest,BasiliQ Hotel,21005,9.5,8.0,0.5,True,869.0,5,3,0,3
budapest,You Hotel Budapest - Handwritten Collection,10078,9.2,8.0,0.8,False,525.0,5,3,0,3
budapest,Danubius Hotel Erzsébet City Center,12518,9.0,6.0,0.6,False,68.0,5,3,0,3
budapest,Hampton By Hilton Budapest City Centre,10932,9.1,6.0,0.8,True,5502.0,5,3,0,3
budapest,Medos Hotel,8252,8.5,6.0,1.0,True,8663.0,5,3,0,3
budapest,IntercityHotel Budapest,8672,9.0,8.0,1.9,False,4942.0,5,3,0,3
budapest,"Radisson Blu Béke Hotel, Budapest",13792,8.9,8.0,1.2,False,8843.0,5,3,0,3
budapest,ibis Budapest Stadium,6583,9.1,6.0,4.0,False,3583.0,5,3,0,3
budapest,Marmara Hotel Budapest,15873,8.0,8.0,1.5,False,3122.0,5,3,0,3
budapest,Mercure Budapest Korona,9638,8.7,8.0,0.9,False,1227.0,5,3,0,3
budapest,Ensana Thermal Margaret Island,11103,9.0,8.0,4.0,True,8027.0,5,3,0,3
budapest,Novotel Budapest City,10223,8.2,8.0,2.6,True,3410.0,5,3,0,3
budapest,Danubius Hotel Helia,10694,9.0,8.0,3.1,True,12392.0,5,3,0,3
budapest,Ibis Styles Budapest Center,9710,8.1,8.0,1.3,True,2025.0,5,3,0,3
budapest,Danubius Hotel Arena,5870,8.6,8.0,3.6,False,12466.0,5,3,0,3
budapest,Mercure Budapest Castle Hill,10808,8.4,8.0,2.2,False,818.0,5,3,0,3
budapest,Aquaworld Resort Budapest,19661,8.9,8.0,12.3,True,6822.0,5,6,1,4
budapest,Verdi Budapest Aquincum,13716,8.1,8.0,4.5,False,6432.0,5,6,1,4
budapest,TRIBE Budapest Airport,16002,9.0,8.0,17.2,True,2042.0,5,6,1,4
budapest,Ensana Grand Margaret Island,18732,8.9,8.0,3.9,True,6294.0,5,6,1,4
budapest,Danubius Hotel Astoria City Center,13950,8.3,8.0,0.45,False,10305.0,5,6,1,4
budapest,BasiliQ Hotel,20868,9.5,8.0,0.5,True,869.0,5,6,1,4
budapest,You Hotel Budapest - Handwritten Collection,11135,9.2,8.0,0.8,False,525.0,5,6,1,4
budapest,Danubius Hotel Erzsébet City Center,10631,9.0,6.0,0.6,False,68.0,5,6,1,4
budapest,Hampton By Hilton Budapest City Centre,15848,9.1,6.0,0.8,True,5502.0,5,6,1,4
budapest,Medos Hotel,10259,8.5,6.0,1.0,True,8663.0,5,6,1,4
budapest,IntercityHotel Budapest,8522,9.0,8.0,1.9,False,4942.0,5,6,1,4
budapest,Oasis Inn Budapest,15410,9.0,6.0,1.2,False,366.0,5,6,1,4
budapest,"Radisson Blu Béke Hotel, Budapest",15996,8.9,8.0,1.2,False,8843.0,5,6,1,4
budapest,ibis Budapest Stadium,9607,9.1,6.0,4.0,False,3583.0,5,6,1,4
budapest,Dean's Home Budapest,6712,8.7,6.0,2.4,False,9114.0,5,6,1,4
budapest,Marmara Hotel Budapest,14355,8.0,8.0,1.5,False,3122.0,5,6,1,4
budapest,Mercure Budapest Korona,12079,8.7,8.0,0.9,False,1227.0,5,6,1,4
budapest,Ensana Thermal Margaret Island,13907,9.0,8.0,4.0,True,8027.0,5,6,1,4
budapest,Wonder Budapest,17852,9.7,8.0,0.5,False,241.0,5,6,1,4
budapest,Mamaison Hotel Chain Bridge Budapest,23085,9.5,8.0,0.6,False,383.0,5,6,1,4
budapest,Danubius Hotel Helia,13851,9.0,8.0,3.1,True,12392.0,5,6,1,4
budapest,Ibis Styles Budapest Center,10414,8.1,8.0,1.3,True,2025.0,5,6,1,4
budapest,Mercure Budapest Castle Hill,15174,8.4,8.0,2.2,False,818.0,5,6,1,4
budapest,Aquaworld Resort Budapest,19661,8.9,8.0,12.3,True,6822.0,5,6,1,4
budapest,Verdi Budapest Aquincum,13716,8.1,8.0,4.5,False,6432.0,5,6,1,4
budapest,TRIBE Budapest Airport,16002,9.0,8.0,17.2,True,2042.0,5,6,1,4
budapest,Ensana Grand Margaret Island,18732,8.9,8.0,3.9,True,6294.0,5,6,1,4
budapest,Danubius Hotel Astoria City Center,13950,8.3,8.0,0.45,False,10305.0,5,6,1,4
budapest,BasiliQ Hotel,20868,9.5,8.0,0.5,True,869.0,5,6,1,4
budapest,You Hotel Budapest - Handwritten Collection,11135,9.2,8.0,0.8,False,525.0,5,6,1,4
budapest,Danubius Hotel Erzsébet City Center,10631,9.0,6.0,0.6,False,68.0,5,6,1,4
budapest,Hampton By Hilton Budapest City Centre,15848,9.1,6.0,0.8,True,5502.0,5,6,1,4
budapest,Medos Hotel,10259,8.5,6.0,1.0,True,8663.0,5,6,1,4
budapest,IntercityHotel Budapest,8522,9.0,8.0,1.9,False,4942.0,5,6,1,4
budapest,Oasis Inn Budapest,15410,9.0,6.0,1.2,False,366.0,5,6,1,4
budapest,"Radisson Blu Béke Hotel, Budapest",15996,8.9,8.0,1.2,False,8843.0,5,6,1,4
budapest,ibis Budapest Stadium,9607,9.1,6.0,4.0,False,3583.0,5,6,1,4
budapest,Dean's Home Budapest,6712,8.7,6.0,2.4,False,9114.0,5,6,1,4
budapest,Marmara Hotel Budapest,14355,8.0,8.0,1.5,False,3122.0,5,6,1,4
budapest,Mercure Budapest Korona,12079,8.7,8.0,0.9,False,1227.0,5,6,1,4
budapest,Ensana Thermal Margaret Island,13907,9.0,8.0,4.0,True,8027.0,5,6,1,4
budapest,Wonder Budapest,17852,9.7,8.0,0.5,False,241.0,5,6,1,4
budapest,Mamaison Hotel Chain Bridge Budapest,23085,9.5,8.0,0.6,False,383.0,5,6,1,4
budapest,Danubius Hotel Helia,13851,9.0,8.0,3.1,True,12392.0,5,6,1,4
budapest,Ibis Styles Budapest Center,10414,8.1,8.0,1.3,True,2025.0,5,6,1,4
budapest,Mercure Budapest Castle Hill,15174,8.4,8.0,2.2,False,818.0,5,6,1,4
budapest,Aquaworld Resort Budapest,19661,8.9,8.0,12.3,True,6822.0,5,6,1,4
budapest,Verdi Budapest Aquincum,13716,8.1,8.0,4.5,False,6432.0,5,6,1,4
budapest,TRIBE Budapest Airport,16002,9.0,8.0,17.2,True,2042.0,5,6,1,4
budapest,Ensana Grand Margaret Island,18732,8.9,8.0,3.9,True,6294.0,5,6,1,4
budapest,Danubius Hotel Astoria City Center,13950,8.3,8.0,0.45,False,10305.0,5,6,1,4
budapest,BasiliQ Hotel,20868,9.5,8.0,0.5,True,869.0,5,6,1,4
budapest,You Hotel Budapest - Handwritten Collection,11135,9.2,8.0,0.8,False,525.0,5,6,1,4
budapest,Danubius Hotel Erzsébet City Center,10631,9.0,6.0,0.6,False,68.0,5,6,1,4
budapest,Hampton By Hilton Budapest City Centre,15848,9.1,6.0,0.8,True,5502.0,5,6,1,4
budapest,Medos Hotel,10259,8.5,6.0,1.0,True,8663.0,5,6,1,4
budapest,IntercityHotel Budapest,8522,9.0,8.0,1.9,False,4942.0,5,6,1,4
budapest,Oasis Inn Budapest,15410,9.0,6.0,1.2,False,366.0,5,6,1,4
budapest,"Radisson Blu Béke Hotel, Budapest",15996,8.9,8.0,1.2,False,8843.0,5,6,1,4
budapest,ibis Budapest Stadium,9607,9.1,6.0,4.0,False,3583.0,5,6,1,4
budapest,Dean's Home Budapest,6712,8.7,6.0,2.4,False,9114.0,5,6,1,4
budapest,Marmara Hotel Budapest,14355,8.0,8.0,1.5,False,3122.0,5,6,1,4
budapest,Mercure Budapest Korona,12079,8.7,8.0,0.9,False,1227.0,5,6,1,4
budapest,Ensana Thermal Margaret Island,13907,9.0,8.0,4.0,True,8027.0,5,6,1,4
budapest,Wonder Budapest,17852,9.7,8.0,0.5,False,241.0,5,6,1,4
budapest,Mamaison Hotel Chain Bridge Budapest,23085,9.5,8.0,0.6,False,383.0,5,6,1,4
budapest,Danubius Hotel Helia,13851,9.0,8.0,3.1,True,12392.0,5,6,1,4
budapest,Ibis Styles Budapest Center,10414,8.1,8.0,1.3,True,2025.0,5,6,1,4
budapest,Mercure Budapest Castle Hill,15174,8.4,8.0,2.2,False,818.0,5,6,1,4
budapest,Aquaworld Resort Budapest,19661,8.9,8.0,12.3,True,6822.0,5,6,1,4
budapest,Verdi Budapest Aquincum,13716,8.1,8.0,4.5,False,6432.0,5,6,1,4
budapest,TRIBE Budapest Airport,16002,9.0,8.0,17.2,True,2042.0,5,6,1,4
budapest,Ensana Grand Margaret Island,18732,8.9,8.0,3.9,True,6294.0,5,6,1,4
budapest,Danubius Hotel Astoria City Center,13950,8.3,8.0,0.45,False,10305.0,5,6,1,4
budapest,BasiliQ Hotel,18716,9.5,8.0,0.5,True,869.0,5,6,1,4
budapest,You Hotel Budapest - Handwritten Collection,11135,9.2,8.0,0.8,False,525.0,5,6,1,4
budapest,Danubius Hotel Erzsébet City Center,10631,9.0,6.0,0.6,False,68.0,5,6,1,4
budapest,Hampton By Hilton Budapest City Centre,15848,9.1,6.0,0.8,True,5502.0,5,6,1,4
budapest,Medos Hotel,10226,8.5,6.0,1.0,True,8663.0,5,6,1,4
budapest,IntercityHotel Budapest,8180,9.0,8.0,1.9,False,4942.0,5,6,1,4
budapest,Oasis Inn Budapest,15410,9.0,6.0,1.2,False,366.0,5,6,1,4
budapest,"Radisson Blu Béke Hotel, Budapest",15996,8.9,8.0,1.2,False,8843.0,5,6,1,4
budapest,ibis Budapest Stadium,9607,9.1,6.0,4.0,False,3583.0,5,6,1,4
budapest,Dean's Home Budapest,7474,8.7,6.0,2.4,False,9114.0,5,6,1,4
budapest,Marmara Hotel Budapest,14355,8.0,8.0,1.5,False,3122.0,5,6,1,4
budapest,Mercure Budapest Korona,12079,8.7,8.0,0.9,False,1227.0,5,6,1,4
budapest,Ensana Thermal Margaret Island,13907,9.0,8.0,4.0,True,8027.0,5,6,1,4
budapest,Wonder Budapest,17852,9.7,8.0,0.5,False,241.0,5,6,1,4
budapest,Mamaison Hotel Chain Bridge Budapest,23085,9.5,8.0,0.6,False,383.0,5,6,1,4
budapest,Danubius Hotel Helia,13851,9.0,8.0,3.1,True,12392.0,5,6,1,4
budapest,Ibis Styles Budapest Center,10414,8.1,8.0,1.3,True,2025.0,5,6,1,4
budapest,Mercure Budapest Castle Hill,15174,8.4,8.0,2.2,False,818.0,5,6,1,4
budapest,Aquaworld Resort Budapest,19661,8.9,8.0,12.3,True,6822.0,5,6,1,4
budapest,Verdi Budapest Aquincum,13716,8.1,8.0,4.5,False,6432.0,5,6,1,4
budapest,TRIBE Budapest Airport,16002,9.0,8.0,17.2,True,2042.0,5,6,1,4
budapest,Ensana Grand Margaret Island,18732,8.9,8.0,3.9,True,6294.0,5,6,1,4
budapest,Danubius Hotel Astoria City Center,13950,8.3,8.0,0.45,False,10305.0,5,6,1,4
budapest,BasiliQ Hotel,18716,9.5,8.0,0.5,True,869.0,5,6,1,4
budapest,You Hotel Budapest - Handwritten Collection,11135,9.2,8.0,0.8,False,525.0,5,6,1,4
budapest,Danubius Hotel Erzsébet City Center,10631,9.0,6.0,0.6,False,68.0,5,6,1,4
budapest,Hampton By Hilton Budapest City Centre,15848,9.1,6.0,0.8,True,5502.0,5,6,1,4
budapest,Medos Hotel,10226,8.5,6.0,1.0,True,8663.0,5,6,1,4
budapest,IntercityHotel Budapest,8180,9.0,8.0,1.9,False,4942.0,5,6,1,4
budapest,Oasis Inn Budapest,15410,9.0,6.0,1.2,False,366.0,5,6,1,4
budapest,"Radisson Blu Béke Hotel, Budapest",15996,8.9,8.0,1.2,False,8843.0,5,6,1,4
budapest,ibis Budapest Stadium,9607,9.1,6.0,4.0,False,3583.0,5,6,1,4
budapest,Dean's Home Budapest,7474,8.7,6.0,2.4,False,9114.0,5,6,1,4
budapest,Marmara Hotel Budapest,14355,8.0,8.0,1.5,False,3122.0,5,6,1,4
budapest,Mercure Budapest Korona,12079,8.7,8.0,0.9,False,1227.0,5,6,1,4
budapest,Ensana Thermal Margaret Island,13907,9.0,8.0,4.0,True,8027.0,5,6,1,4
budapest,Wonder Budapest,17852,9.7,8.0,0.5,False,241.0,5,6,1,4
budapest,Mamaison Hotel Chain Bridge Budapest,23085,9.5,8.0,0.6,False,383.0,5,6,1,4
budapest,Danubius Hotel Helia,13851,9.0,8.0,3.1,True,12392.0,5,6,1,4
budapest,Ibis Styles Budapest Center,10414,8.1,8.0,1.3,True,2025.0,5,6,1,4
budapest,Mercure Budapest Castle Hill,15174,8.4,8.0,2.2,False,818.0,5,6,1,4
budapest,Aquaworld Resort Budapest,19661,8.9,8.0,12.3,True,6822.0,5,6,1,4
budapest,Verdi Budapest Aquincum,13716,8.1,8.0,4.5,False,6432.0,5,6,1,4
budapest,TRIBE Budapest Airport,16002,9.0,8.0,17.2,True,2042.0,5,6,1,4
budapest,Ensana Grand Margaret Island,18732,8.9,8.0,3.9,True,6294.0,5,6,1,4
budapest,Danubius Hotel Astoria City Center,13950,8.3,8.0,0.45,False,10305.0,5,6,1,4
budapest,BasiliQ Hotel,18716,9.5,8.0,0.5,True,869.0,5,6,1,4
budapest,You Hotel Budapest - Handwritten Collection,11135,9.2,8.0,0.8,False,525.0,5,6,1,4
budapest,Danubius Hotel Erzsébet City Center,10631,9.0,6.0,0.6,False,68.0,5,6,1,4
budapest,Hampton By Hilton Budapest City Centre,15848,9.1,6.0,0.8,True,5502.0,5,6,1,4
budapest,Medos Hotel,10226,8.5,6.0,1.0,True,8663.0,5,6,1,4
budapest,IntercityHotel Budapest,8180,9.0,8.0,1.9,False,4942.0,5,6,1,4
budapest,Oasis Inn Budapest,15410,9.0,6.0,1.2,False,366.0,5,6,1,4
budapest,"Radisson Blu Béke Hotel, Budapest",15996,8.9,8.0,1.2,False,8843.0,5,6,1,4
budapest,ibis Budapest Stadium,9607,9.1,6.0,4.0,False,3583.0,5,6,1,4
budapest,Dean's Home Budapest,7474,8.7,6.0,2.4,False,9114.0,5,6,1,4
budapest,Marmara Hotel Budapest,14355,8.0,8.0,1.5,False,3122.0,5,6,1,4
budapest,Mercure Budapest Korona,12079,8.7,8.0,0.9,False,1227.0,5,6,1,4
budapest,Ensana Thermal Margaret Island,13907,9.0,8.0,4.0,True,8027.0,5,6,1,4
budapest,Wonder Budapest,17852,9.7,8.0,0.5,False,241.0,5,6,1,4
budapest,Mamaison Hotel Chain Bridge Budapest,23085,9.5,8.0,0.6,False,383.0,5,6,1,4
budapest,Danubius Hotel Helia,13851,9.0,8.0,3.1,True,12392.0,5,6,1,4
budapest,Ibis Styles Budapest Center,10414,8.1,8.0,1.3,True,2025.0,5,6,1,4
budapest,Mercure Budapest Castle Hill,15174,8.4,8.0,2.2,False,818.0,5,6,1,4
berlin,Park Inn by Radisson Berlin Alexanderplatz,7543,8.1,8.0,2.6,False,14855.0,4,5,1,3
berlin,Solitaire Hotel,11961,8.3,6.0,6.8,True,1178.0,4,5,1,3
berlin,Holiday Inn Berlin City-West by IHG,7452,7.9,8.0,8.2,False,3598.0,4,5,1,3
berlin,Novotel Suites Berlin City Potsdamer Platz,7608,8.4,6.0,1.4,False,11663.0,4,5,1,3
berlin,Park Inn by Radisson Berlin Alexanderplatz,7543,8.1,8.0,2.6,False,14855.0,4,5,1,3
berlin,Solitaire Hotel,11961,8.3,6.0,6.8,True,1178.0,4,5,1,3
berlin,Holiday Inn Berlin City-West by IHG,7452,7.9,8.0,8.2,False,3598.0,4,5,1,3
berlin,Novotel Suites Berlin City Potsdamer Platz,7608,8.4,6.0,1.4,False,11663.0,4,5,1,3
berlin,Park Inn by Radisson Berlin Alexanderplatz,7543,8.1,8.0,2.6,False,14855.0,4,5,1,3
berlin,Solitaire Hotel,11961,8.3,6.0,6.8,True,1178.0,4,5,1,3
berlin,Holiday Inn Berlin City-West by IHG,7452,7.9,8.0,8.2,False,3598.0,4,5,1,3
berlin,Novotel Suites Berlin City Potsdamer Platz,7608,8.4,6.0,1.4,False,11663.0,4,5,1,3
berlin,Park Inn by Radisson Berlin Alexanderplatz,7543,8.1,8.0,2.6,False,14855.0,4,5,1,3
berlin,Solitaire Hotel,11961,8.3,6.0,6.8,True,1178.0,4,5,1,3
berlin,Holiday Inn Berlin City-West by IHG,7452,7.9,8.0,8.2,False,3598.0,4,5,1,3
berlin,Novotel Suites Berlin City Potsdamer Platz,7608,8.4,6.0,1.4,False,11663.0,4,5,1,3
berlin,Park Inn by Radisson Berlin Alexanderplatz,7543,8.1,8.0,2.6,False,14855.0,4,5,1,3
berlin,Solitaire Hotel,11961,8.3,6.0,6.8,True,1178.0,4,5,1,3
berlin,Holiday Inn Berlin City-West by IHG,7452,7.9,8.0,8.2,False,3598.0,4,5,1,3
berlin,Novotel Suites Berlin City Potsdamer Platz,7608,8.4,6.0,1.4,False,11663.0,4,5,1,3
berlin,Park Inn by Radisson Berlin Alexanderplatz,7543,8.1,8.0,2.6,False,14855.0,4,5,1,3
berlin,Solitaire Hotel,11961,8.3,6.0,6.8,True,1178.0,4,5,1,3
berlin,Holiday Inn Berlin City-West by IHG,7452,7.9,8.0,8.2,False,3598.0,4,5,1,3
berlin,Novotel Suites Berlin City Potsdamer Platz,7608,8.4,6.0,1.4,False,11663.0,4,5,1,3
berlin,Park Inn by Radisson Berlin Alexanderplatz,5767,8.1,8.0,2.6,False,14855.0,4,1,0,1
berlin,Estrel Berlin,3757,8.5,8.0,7.3,False,7363.0,4,1,0,1
berlin,Holiday Inn Berlin City-West by IHG,5082,7.9,8.0,8.2,False,3598.0,4,1,0,1
berlin,Novotel Suites Berlin City Potsdamer Platz,4266,8.4,6.0,1.4,False,11663.0,4,1,0,1
berlin,Park Inn by Radisson Berlin Alexanderplatz,5767,8.1,8.0,2.6,False,14855.0,4,1,0,1
berlin,Estrel Berlin,3757,8.5,8.0,7.3,False,7363.0,4,1,0,1
